student_id,student_name,gender,department,account,password,group_no,dept_no
B057,曹昊,M,国际贸易,B057,123456,2,B
B058,魏昊然,M,国际贸易,B058,123456,2,B
B059,郑宇,M,国际贸易,B059,123456,2,B
B060,袁子轩,M,国际贸易,B060,123456,2,B
B061,储宇航,M,国际贸易,B061,123456,2,B
B062,封悦,F,国际贸易,B062,123456,2,B
B063,储卓,M,国际贸易,B063,123456,2,B
B064,熊琳,F,国际贸易,B064,123456,2,B
B065,储悦,F,国际贸易,B065,123456,2,B
B066,崔瑶,F,社会学,B066,123456,2,B
B067,芮凯,M,社会学,B067,123456,2,B
B068,杨华,F,社会学,B068,123456,2,B
B069,冯雪,F,社会学,B069,123456,2,B
B070,余芳,F,社会学,B070,123456,2,B
B071,蒋静,F,社会学,B071,123456,2,B
B072,许露,F,社会学,B072,123456,2,B
B073,王鹏飞,M,社会学,B073,123456,2,B
B074,吕娜,F,社会学,B074,123456,2,B
B075,程思琪,F,社会学,B075,123456,2,B
B076,程诗琪,F,心理学,B076,123456,2,B
B077,钟婷,F,心理学,B077,123456,2,B
B078,韩飞,M,心理学,B078,123456,2,B
B079,贾卓,M,心理学,B079,123456,2,B
B080,崔嘉伟,M,心理学,B080,123456,2,B
B081,田帆,M,心理学,B081,123456,2,B
B082,金凯,M,心理学,B082,123456,2,B
B083,芮婷,F,心理学,B083,123456,2,B
B084,吴可馨,F,心理学,B084,123456,2,B
B085,韩强,M,心理学,B085,123456,2,B
B086,邹露,F,新闻传播学,B086,123456,2,B
B087,谭露,F,新闻传播学,B087,123456,2,B
B088,潘雨欣,F,新闻传播学,B088,123456,2,B
B089,何露,F,新闻传播学,B089,123456,2,B
B090,姚勋,M,新闻传播学,B090,123456,2,B
B091,苏丽,F,新闻传播学,B091,123456,2,B
B092,唐卓,M,新闻传播学,B092,123456,2,B
B093,傅涛,M,新闻传播学,B093,123456,2,B
B094,罗浩,M,新闻传播学,B094,123456,2,B
B095,熊雷,M,新闻传播学,B095,123456,2,B
B096,封杰,M,公共管理,B096,123456,2,B
B097,袁明,M,公共管理,B097,123456,2,B
B098,金晶,F,公共管理,B098,123456,2,B
B099,韩子谦,M,公共管理,B099,123456,2,B
B100,肖静怡,F,公共管理,B100,123456,2,B
B101,蒋天,M,公共管理,B101,123456,2,B
B102,金慧,F,公共管理,B102,123456,2,B
B103,秦勋,M,公共管理,B103,123456,2,B
B104,肖勋,M,公共管理,B104,123456,2,B
B105,廖涛,M,公共管理,B105,123456,2,B
B106,邓悦,F,教育学,B106,123456,2,B
B107,封露,F,教育学,B107,123456,2,B
B108,丁娜,F,教育学,B108,123456,2,B
B109,金梦瑶,F,教育学,B109,123456,2,B
B110,钟俊杰,M,教育学,B110,123456,2,B
B111,石婷,F,教育学,B111,123456,2,B
B112,崔露,F,教育学,B112,123456,2,B
B113,张琳,F,教育学,B113,123456,2,B
B114,吴芳,F,教育学,B114,123456,2,B
B115,徐思琪,F,教育学,B115,123456,2,B
B116,程嘉伟,M,教育学,B116,123456,2,B
B117,张静,F,教育学,B117,123456,2,B
B118,吕梦,F,教育学,B118,123456,2,B
B119,魏宇航,M,教育学,B119,123456,2,B
B120,熊勋,M,教育学,B120,123456,2,B
C051,苏超,M,机器人工程,C051,123456,2,C
C052,彭俊杰,M,机器人工程,C052,123456,2,C
C053,马诗琪,F,机器人工程,C053,123456,2,C
C054,石浩,M,机器人工程,C054,123456,2,C
C055,高超,M,机器人工程,C055,123456,2,C
C056,沈勋,M,机器人工程,C056,123456,2,C
C057,姚家辉,M,机器人工程,C057,123456,2,C
C058,卢杰,M,机器人工程,C058,123456,2,C
C059,何明,M,机器人工程,C059,123456,2,C
C060,韩宇航,M,机器人工程,C060,123456,2,C
C061,郑子谦,M,航空航天工程,C061,123456,2,C
C062,金琳,F,航空航天工程,C062,123456,2,C
C063,肖浩,M,航空航天工程,C063,123456,2,C
C064,吴飞,M,航空航天工程,C064,123456,2,C
C065,芮雷,M,航空航天工程,C065,123456,2,C
C066,王婷,F,航空航天工程,C066,123456,2,C
C067,邹勋,M,航空航天工程,C067,123456,2,C
C068,余文博,M,航空航天工程,C068,123456,2,C
C069,石嘉伟,M,航空航天工程,C069,123456,2,C
C070,常浩,M,航空航天工程,C070,123456,2,C
C071,韩婉,F,生物医学工程,C071,123456,2,C
C072,韩昊然,M,生物医学工程,C072,123456,2,C
C073,储梦瑶,F,生物医学工程,C073,123456,2,C
C074,徐强,M,生物医学工程,C074,123456,2,C
C075,谭昊,M,生物医学工程,C075,123456,2,C
C076,封昊然,M,生物医学工程,C076,123456,2,C
C077,冯轩,M,生物医学工程,C077,123456,2,C
C078,韩露,F,生物医学工程,C078,123456,2,C
C079,谭飞,M,生物医学工程,C079,123456,2,C
C080,储雨桐,F,生物医学工程,C080,123456,2,C
C081,夏卓,M,材料科学与工程,C081,123456,2,C
C082,刘涛,M,材料科学与工程,C082,123456,2,C
C083,封婷,F,材料科学与工程,C083,123456,2,C
C084,卢杰,M,材料科学与工程,C084,123456,2,C
C085,金敏,F,材料科学与工程,C085,123456,2,C
C086,储婷,F,材料科学与工程,C086,123456,2,C
C087,廖梦瑶,F,材料科学与工程,C087,123456,2,C
C088,梁琳,F,材料科学与工程,C088,123456,2,C
C089,芮诗琪,F,材料科学与工程,C089,123456,2,C
C090,石洋,F,材料科学与工程,C090,123456,2,C
C091,冯强,M,应用物理学,C091,123456,2,C
C092,何明,M,应用物理学,C092,123456,2,C
C093,卫飞,M,应用物理学,C093,123456,2,C
C094,余宇,M,应用物理学,C094,123456,2,C
C095,谭诗涵,F,应用物理学,C095,123456,2,C
C096,王瑶,F,应用物理学,C096,123456,2,C
C097,夏晶,F,应用物理学,C097,123456,2,C
C098,吕悦,F,应用物理学,C098,123456,2,C
C099,彭天,M,应用物理学,C099,123456,2,C
C100,苏可馨,F,应用物理学,C100,123456,2,C
C101,姚涛,M,应用物理学,C101,123456,2,C
C102,范静,F,应用物理学,C102,123456,2,C
C103,田嘉伟,M,应用物理学,C103,123456,2,C
C104,张帆,M,应用物理学,C104,123456,2,C
C105,范峰,M,应用物理学,C105,123456,2,C
C106,杨家辉,M,环境工程,C106,123456,2,C
C107,韩雷,M,环境工程,C107,123456,2,C
C108,罗芳,F,环境工程,C108,123456,2,C
C109,姚志远,M,环境工程,C109,123456,2,C
C110,潘婷,F,环境工程,C110,123456,2,C
C111,封梦,F,环境工程,C111,123456,2,C
C112,杨悦,F,环境工程,C112,123456,2,C
C113,何嘉伟,M,环境工程,C113,123456,2,C
C114,程强,M,环境工程,C114,123456,2,C
C115,朱诗琪,F,环境工程,C115,123456,2,C
C116,胡飞,M,环境工程,C116,123456,2,C
C117,秦轩,M,环境工程,C117,123456,2,C
C118,崔飞,M,环境工程,C118,123456,2,C
C119,曹洋,M,环境工程,C119,123456,2,C
C120,许昊然,M,环境工程,C120,123456,2,C
C2024021,施一,男,计算机系,C2024021,pw021,221250099,C
B2026001,B学生01,男,学院B,B2026001,123456,25,B
B2026002,B学生02,女,学院B,B2026002,123456,25,B
B2026003,B学生03,男,学院B,B2026003,123456,25,B
B2026004,B学生04,女,学院B,B2026004,123456,25,B
B2026005,B学生05,男,学院B,B2026005,123456,25,B
B2026006,B学生06,女,学院B,B2026006,123456,25,B
B2026007,B学生07,男,学院B,B2026007,123456,25,B
B2026008,B学生08,女,学院B,B2026008,123456,25,B
B2026009,B学生09,男,学院B,B2026009,123456,25,B
B2026010,B学生10,女,学院B,B2026010,123456,25,B
B2026011,B学生11,男,学院B,B2026011,123456,25,B
B2026012,B学生12,女,学院B,B2026012,123456,25,B
B2026013,B学生13,男,学院B,B2026013,123456,25,B
B2026014,B学生14,女,学院B,B2026014,123456,25,B
B2026015,B学生15,男,学院B,B2026015,123456,25,B
B2026016,B学生16,女,学院B,B2026016,123456,25,B
B2026017,B学生17,男,学院B,B2026017,123456,25,B
B2026018,B学生18,女,学院B,B2026018,123456,25,B
B2026019,B学生19,男,学院B,B2026019,123456,25,B
B2026020,B学生20,女,学院B,B2026020,123456,25,B
B2026021,B学生21,男,学院B,B2026021,123456,25,B
B2026022,B学生22,女,学院B,B2026022,123456,25,B
B2026023,B学生23,男,学院B,B2026023,123456,25,B
B2026024,B学生24,女,学院B,B2026024,123456,25,B
B2026025,B学生25,男,学院B,B2026025,123456,25,B
B2026026,B学生26,女,学院B,B2026026,123456,25,B
B2026027,B学生27,男,学院B,B2026027,123456,25,B
B2026028,B学生28,女,学院B,B2026028,123456,25,B
B2026029,B学生29,男,学院B,B2026029,123456,25,B
B2026030,B学生30,女,学院B,B2026030,123456,25,B
B2026031,B学生31,男,学院B,B2026031,123456,25,B
B2026032,B学生32,女,学院B,B2026032,123456,25,B
B2026033,B学生33,男,学院B,B2026033,123456,25,B
B2026034,B学生34,女,学院B,B2026034,123456,25,B
B2026035,B学生35,男,学院B,B2026035,123456,25,B
B2026036,B学生36,女,学院B,B2026036,123456,25,B
B2026037,B学生37,男,学院B,B2026037,123456,25,B
B2026038,B学生38,女,学院B,B2026038,123456,25,B
B2026039,B学生39,男,学院B,B2026039,123456,25,B
B2026040,B学生40,女,学院B,B2026040,123456,25,B
B2026041,B学生41,男,学院B,B2026041,123456,25,B
B2026042,B学生42,女,学院B,B2026042,123456,25,B
B2026043,B学生43,男,学院B,B2026043,123456,25,B
B2026044,B学生44,女,学院B,B2026044,123456,25,B
B2026045,B学生45,男,学院B,B2026045,123456,25,B
B2026046,B学生46,女,学院B,B2026046,123456,25,B
B2026047,B学生47,男,学院B,B2026047,123456,25,B
B2026048,B学生48,女,学院B,B2026048,123456,25,B
B2026049,B学生49,男,学院B,B2026049,123456,25,B
B2026050,B学生50,女,学院B,B2026050,123456,25,B
C2026001,C学生01,男,学院C,C2026001,123456,25,C
C2026002,C学生02,女,学院C,C2026002,123456,25,C
C2026003,C学生03,男,学院C,C2026003,123456,25,C
C2026004,C学生04,女,学院C,C2026004,123456,25,C
C2026005,C学生05,男,学院C,C2026005,123456,25,C
C2026006,C学生06,女,学院C,C2026006,123456,25,C
C2026007,C学生07,男,学院C,C2026007,123456,25,C
C2026008,C学生08,女,学院C,C2026008,123456,25,C
C2026009,C学生09,男,学院C,C2026009,123456,25,C
C2026010,C学生10,女,学院C,C2026010,123456,25,C
C2026011,C学生11,男,学院C,C2026011,123456,25,C
C2026012,C学生12,女,学院C,C2026012,123456,25,C
C2026013,C学生13,男,学院C,C2026013,123456,25,C
C2026014,C学生14,女,学院C,C2026014,123456,25,C
C2026015,C学生15,男,学院C,C2026015,123456,25,C
C2026016,C学生16,女,学院C,C2026016,123456,25,C
C2026017,C学生17,男,学院C,C2026017,123456,25,C
C2026018,C学生18,女,学院C,C2026018,123456,25,C
C2026019,C学生19,男,学院C,C2026019,123456,25,C
C2026020,C学生20,女,学院C,C2026020,123456,25,C
C2026021,C学生21,男,学院C,C2026021,123456,25,C
C2026022,C学生22,女,学院C,C2026022,123456,25,C
C2026023,C学生23,男,学院C,C2026023,123456,25,C
C2026024,C学生24,女,学院C,C2026024,123456,25,C
C2026025,C学生25,男,学院C,C2026025,123456,25,C
C2026026,C学生26,女,学院C,C2026026,123456,25,C
C2026027,C学生27,男,学院C,C2026027,123456,25,C
C2026028,C学生28,女,学院C,C2026028,123456,25,C
C2026029,C学生29,男,学院C,C2026029,123456,25,C
C2026030,C学生30,女,学院C,C2026030,123456,25,C
C2026031,C学生31,男,学院C,C2026031,123456,25,C
C2026032,C学生32,女,学院C,C2026032,123456,25,C
C2026033,C学生33,男,学院C,C2026033,123456,25,C
C2026034,C学生34,女,学院C,C2026034,123456,25,C
C2026035,C学生35,男,学院C,C2026035,123456,25,C
C2026036,C学生36,女,学院C,C2026036,123456,25,C
C2026037,C学生37,男,学院C,C2026037,123456,25,C
C2026038,C学生38,女,学院C,C2026038,123456,25,C
C2026039,C学生39,男,学院C,C2026039,123456,25,C
C2026040,C学生40,女,学院C,C2026040,123456,25,C
C2026041,C学生41,男,学院C,C2026041,123456,25,C
C2026042,C学生42,女,学院C,C2026042,123456,25,C
C2026043,C学生43,男,学院C,C2026043,123456,25,C
C2026044,C学生44,女,学院C,C2026044,123456,25,C
C2026045,C学生45,男,学院C,C2026045,123456,25,C
C2026046,C学生46,女,学院C,C2026046,123456,25,C
C2026047,C学生47,男,学院C,C2026047,123456,25,C
C2026048,C学生48,女,学院C,C2026048,123456,25,C
C2026049,C学生49,男,学院C,C2026049,123456,25,C
C2026050,C学生50,女,学院C,C2026050,123456,25,C
1001,钱涛,女,人工智能,1001,123456,27,C
1002,陈静,女,信息安全,1002,123456,27,C
1003,周娟,女,信息安全,1003,123456,27,C
1004,李涛,男,计算机科学,1004,123456,27,C
1005,冯娟,男,人工智能,1005,123456,27,C
1006,陈刚,女,计算机科学,1006,123456,27,C
1007,孙超,男,计算机科学,1007,123456,27,C
1008,褚强,女,计算机科学,1008,123456,27,C
1009,赵超,女,计算机科学,1009,123456,27,C
1010,沈芳,女,计算机科学,1010,123456,27,C
1011,杨秀英,女,计算机科学,1011,123456,27,C
1012,沈刚,女,计算机科学,1012,123456,27,C
1013,王敏,女,信息安全,1013,123456,27,C
1014,周娟,女,信息安全,1014,123456,27,C
1015,赵强,女,软件工程,1015,123456,27,C
1016,周磊,男,软件工程,1016,123456,27,C
1017,韩艳,女,计算机科学,1017,123456,27,C
1018,韩超,男,计算机科学,1018,123456,27,C
1019,周刚,男,人工智能,1019,123456,27,C
1020,李杰,男,软件工程,1020,123456,27,C
1021,蒋洋,男,软件工程,1021,123456,27,C
1022,陈平,女,信息安全,1022,123456,27,C
1023,王娜,女,信息安全,1023,123456,27,C
1024,杨敏,男,人工智能,1024,123456,27,C
1025,韩霞,女,软件工程,1025,123456,27,C
1026,冯伟,男,人工智能,1026,123456,27,C
1027,李军,女,软件工程,1027,123456,27,C
1028,吴勇,女,人工智能,1028,123456,27,C
1029,卫艳,女,人工智能,1029,123456,27,C
1030,韩勇,女,人工智能,1030,123456,27,C
1031,李勇,男,人工智能,1031,123456,27,C
1032,沈明,女,软件工程,1032,123456,27,C
1033,吴娟,女,人工智能,1033,123456,27,C
1034,钱洋,女,人工智能,1034,123456,27,C
1035,周军,男,软件工程,1035,123456,27,C
1036,郑娜,女,计算机科学,1036,123456,27,C
1037,韩艳,女,软件工程,1037,123456,27,C
1038,蒋明,女,计算机科学,1038,123456,27,C
1039,吴刚,男,计算机科学,1039,123456,27,C
1040,褚伟,女,人工智能,1040,123456,27,C
1041,郑勇,男,计算机科学,1041,123456,27,C
1042,吴洋,男,人工智能,1042,123456,27,C
1043,周霞,女,软件工程,1043,123456,27,C
1044,卫霞,女,信息安全,1044,123456,27,C
1045,蒋娟,女,计算机科学,1045,123456,27,C
1046,郑敏,女,人工智能,1046,123456,27,C
1047,卫平,女,人工智能,1047,123456,27,C
1048,杨强,女,计算机科学,1048,123456,27,C
1049,钱平,女,信息安全,1049,123456,27,C
1050,韩霞,男,信息安全,1050,123456,27,C
B2023001,许龙,男,数据科学,B2023001,123456,27,B
B2023002,黄莉,女,计算机科学,B2023002,123456,27,B
B2023003,薛伟,男,网络工程,B2023003,123456,27,B
B2023004,吕丹,女,网络工程,B2023004,123456,27,B
B2023005,何刚,男,软件工程,B2023005,123456,27,B
B2023006,赵娜,女,通信工程,B2023006,123456,27,B
B2023007,卢浩,男,计算机科学,B2023007,123456,27,B
B2023008,许慧,女,信息安全,B2023008,123456,27,B
B2023009,丁文,男,计算机科学,B2023009,123456,27,B
B2023010,朱红,女,软件工程,B2023010,123456,27,B
B2023011,黄宁,男,电子信息,B2023011,123456,27,B
B2023012,刘佳,女,信息安全,B2023012,123456,27,B
B2023013,郑宁,男,数据科学,B2023013,123456,27,B
B2023014,韩红,女,信息安全,B2023014,123456,27,B
B2023015,何健,男,计算机科学,B2023015,123456,27,B
B2023016,马娜,女,通信工程,B2023016,123456,27,B
B2023017,蒋志,男,软件工程,B2023017,123456,27,B
B2023018,杨琳,女,数据科学,B2023018,123456,27,B
B2023019,吴军,男,计算机科学,B2023019,123456,27,B
B2023020,朱静,女,人工智能,B2023020,123456,27,B
B2023021,郭斌,男,网络工程,B2023021,123456,27,B
B2023022,赵洁,女,网络工程,B2023022,123456,27,B
B2023023,萧超,男,软件工程,B2023023,123456,27,B
B2023024,朱萍,女,人工智能,B2023024,123456,27,B
B2023025,罗涛,男,软件工程,B2023025,123456,27,B
B2023026,吴燕,女,信息安全,B2023026,123456,27,B
B2023027,罗宁,男,软件工程,B2023027,123456,27,B
B2023028,马敏,女,数据科学,B2023028,123456,27,B
B2023029,郑浩,男,信息安全,B2023029,123456,27,B
B2023030,林红,女,人工智能,B2023030,123456,27,B
B2023031,蔡峰,男,数据科学,B2023031,123456,27,B
B2023032,程丽,女,人工智能,B2023032,123456,27,B
B2023033,王勇,男,电子信息,B2023033,123456,27,B
B2023034,卢玲,女,计算机科学,B2023034,123456,27,B
B2023035,谢文,男,计算机科学,B2023035,123456,27,B
B2023036,傅霞,女,通信工程,B2023036,123456,27,B
B2023037,胡博,男,网络工程,B2023037,123456,27,B
B2023038,董萍,女,软件工程,B2023038,123456,27,B
B2023039,孙强,男,网络工程,B2023039,123456,27,B
B2023040,董蓉,女,信息安全,B2023040,123456,27,B
B2023041,傅飞,男,计算机科学,B2023041,123456,27,B
B2023042,梁丽,女,电子信息,B2023042,123456,27,B
B2023043,吕杰,男,人工智能,B2023043,123456,27,B
B2023044,谢瑶,女,软件工程,B2023044,123456,27,B
B2023045,马辉,男,计算机科学,B2023045,123456,27,B
B2023046,彭佳,女,软件工程,B2023046,123456,27,B
B2023047,苏俊,男,计算机科学,B2023047,123456,27,B
B2023048,韩丹,女,软件工程,B2023048,123456,27,B
B2023049,卢平,男,数据科学,B2023049,123456,27,B
B2023050,郑红,女,数据科学,B2023050,123456,27,B
S001,郭毅,男,信息安全,S001,stu001,27,A
S002,董琳,女,电子信息,S002,stu002,27,A
S003,孙峰,男,信息安全,S003,stu003,27,A
S004,苏洁,女,网络工程,S004,stu004,27,A
S005,周旭,男,信息安全,S005,stu005,27,A
S006,蔡洁,女,人工智能,S006,stu006,27,A
S007,周伟,男,信息管理,S007,stu007,27,A
S008,沈佳,女,计算机科学,S008,stu008,27,A
S009,邓松,男,信息管理,S009,stu009,27,A
S010,谢晶,女,人工智能,S010,stu010,27,A
S011,陈涛,男,软件工程,S011,stu011,27,A
S012,曹晴,女,信息管理,S012,stu012,27,A
S013,邓建,男,计算机科学,S013,stu013,27,A
S014,周瑶,女,数据科学,S014,stu014,27,A
S015,朱刚,男,软件工程,S015,stu015,27,A
S016,谢娟,女,人工智能,S016,stu016,27,A
S017,刘波,男,人工智能,S017,stu017,27,A
S018,陈燕,女,信息管理,S018,stu018,27,A
S019,贾军,男,数据科学,S019,stu019,27,A
S020,梁娜,女,人工智能,S020,stu020,27,A
S021,韩鑫,男,信息管理,S021,stu021,27,A
S022,蒋静,女,网络工程,S022,stu022,27,A
S023,郑明,男,信息管理,S023,stu023,27,A
S024,傅洁,女,数据科学,S024,stu024,27,A
S025,刘强,男,信息管理,S025,stu025,27,A
S026,于怡,女,数据科学,S026,stu026,27,A
S027,魏威,男,电子信息,S027,stu027,27,A
S028,袁莉,女,计算机科学,S028,stu028,27,A
S029,阎斌,男,电子信息,S029,stu029,27,A
S030,邓萍,女,网络工程,S030,stu030,27,A
S031,张岩,男,网络工程,S031,stu031,27,A
S032,吴婉,女,人工智能,S032,stu032,27,A
S033,袁翔,男,信息管理,S033,stu033,27,A
S034,杨怡,女,电子信息,S034,stu034,27,A
S035,叶宁,男,信息安全,S035,stu035,27,A
S036,梁琪,女,软件工程,S036,stu036,27,A
S037,吕辉,男,信息安全,S037,stu037,27,A
S038,陈秀兰,女,信息安全,S038,stu038,27,A
S039,胡翔,男,电子信息,S039,stu039,27,A
S040,林晴,女,数据科学,S040,stu040,27,A
S041,周磊,男,信息管理,S041,stu041,27,A
S042,叶小红,女,软件工程,S042,stu042,27,A
S043,傅旭,男,计算机科学,S043,stu043,27,A
S044,曹婉,女,数据科学,S044,stu044,27,A
S045,谢斌,男,信息管理,S045,stu045,27,A
S046,唐菲,女,计算机科学,S046,stu046,27,A
S047,张华,男,网络工程,S047,stu047,27,A
S048,马颖,女,计算机科学,S048,stu048,27,A
S049,罗鹏,男,数据科学,S049,stu049,27,A
S050,梁静,女,计算机科学,S050,stu050,27,A
282024A0001,王超,男,计算机学院,userA0001,123456,28,A
282024A0002,杨勇,男,计算机学院,userA0002,123456,28,A
282024A0003,郑亮,男,计算机学院,userA0003,123456,28,A
282024A0004,华伟,男,计算机学院,userA0004,123456,28,A
282024A0005,吴明,男,计算机学院,userA0005,123456,28,A
282024A0006,钱宁,男,计算机学院,userA0006,123456,28,A
282024A0007,严华,男,计算机学院,userA0007,123456,28,A
282024A0008,秦杰,男,计算机学院,userA0008,123456,28,A
282024A0009,华玲,女,计算机学院,userA0009,123456,28,A
282024A0010,陈平,男,计算机学院,userA0010,123456,28,A
282024A0011,郑鹏,男,计算机学院,userA0011,123456,28,A
282024A0012,郑红,女,计算机学院,userA0012,123456,28,A
282024A0013,朱华,男,计算机学院,userA0013,123456,28,A
282024A0014,王静,女,计算机学院,userA0014,123456,28,A
282024A0015,尤洁,女,计算机学院,userA0015,123456,28,A
282024A0016,蒋强,男,计算机学院,userA0016,123456,28,A
282024A0017,韩静,女,计算机学院,userA0017,123456,28,A
282024A0018,韩鹏,男,计算机学院,userA0018,123456,28,A
282024A0019,秦红,女,计算机学院,userA0019,123456,28,A
282024A0020,褚红,女,计算机学院,userA0020,123456,28,A
282024A0021,沈静,女,计算机学院,userA0021,123456,28,A
282024A0022,褚杰,男,计算机学院,userA0022,123456,28,A
282024A0023,魏玲,女,计算机学院,userA0023,123456,28,A
282024A0024,韩娜,女,计算机学院,userA0024,123456,28,A
282024A0025,韩平,男,计算机学院,userA0025,123456,28,A
282024A0026,曹静,女,计算机学院,userA0026,123456,28,A
282024A0027,沈艳,女,计算机学院,userA0027,123456,28,A
282024A0028,姜慧,女,计算机学院,userA0028,123456,28,A
282024A0029,陈婷,女,计算机学院,userA0029,123456,28,A
282024A0030,杨洁,女,计算机学院,userA0030,123456,28,A
282024A0031,华红,女,计算机学院,userA0031,123456,28,A
282024A0032,韩波,男,计算机学院,userA0032,123456,28,A
282024A0033,姜强,男,计算机学院,userA0033,123456,28,A
282024A0034,王杰,男,计算机学院,userA0034,123456,28,A
282024A0035,华鹏,男,计算机学院,userA0035,123456,28,A
282024A0036,孔晶,女,计算机学院,userA0036,123456,28,A
282024A0037,朱军,男,计算机学院,userA0037,123456,28,A
282024A0038,秦敏,女,计算机学院,userA0038,123456,28,A
282024A0039,尤丽,女,计算机学院,userA0039,123456,28,A
282024A0040,魏超,男,计算机学院,userA0040,123456,28,A
282024A0041,卫刚,男,计算机学院,userA0041,123456,28,A
282024A0042,蒋辉,男,计算机学院,userA0042,123456,28,A
282024A0043,褚龙,男,计算机学院,userA0043,123456,28,A
282024A0044,何芳,女,计算机学院,userA0044,123456,28,A
282024A0045,王雪,女,计算机学院,userA0045,123456,28,A
282024A0046,杨明,男,计算机学院,userA0046,123456,28,A
282024A0047,吴斌,男,计算机学院,userA0047,123456,28,A
282024A0048,周勇,男,计算机学院,userA0048,123456,28,A
282024A0049,陶超,男,计算机学院,userA0049,123456,28,A
282024A0050,华宁,男,计算机学院,userA0050,123456,28,A
282024B001,蒋梅,女,材料化学,userB001,123456,28,B
282024B002,金敏,女,应用化学,userB002,123456,28,B
282024B003,韩平,男,化学工程,userB003,123456,28,B
282024B004,韩伟,男,化学工程,userB004,123456,28,B
282024B005,李磊,男,化学工程,userB005,123456,28,B
282024B006,吕波,男,应用化学,userB006,123456,28,B
282024B007,秦艳,女,环境科学,userB007,123456,28,B
282024B008,冯燕,女,药学,userB008,123456,28,B
282024B009,严军,男,化学工程,userB009,123456,28,B
282024B010,华莉,女,药学,userB010,123456,28,B
282024B011,魏军,男,化学工程,userB011,123456,28,B
282024B012,曹敏,女,应用化学,userB012,123456,28,B
282024B013,蒋宁,男,药学,userB013,123456,28,B
282024B014,冯丽,女,材料化学,userB014,123456,28,B
282024B015,魏磊,男,药学,userB015,123456,28,B
282024B016,郑宁,男,化学工程,userB016,123456,28,B
282024B017,吴杰,男,药学,userB017,123456,28,B
282024B018,姜艳,女,药学,userB018,123456,28,B
282024B019,李鹏,男,化学工程,userB019,123456,28,B
282024B020,孔慧,女,材料化学,userB020,123456,28,B
282024B021,华婷,女,应用化学,userB021,123456,28,B
282024B022,尤强,男,环境科学,userB022,123456,28,B
282024B023,李娜,女,化学工程,userB023,123456,28,B
282024B024,陶强,男,环境科学,userB024,123456,28,B
282024B025,吴磊,男,环境科学,userB025,123456,28,B
282024B026,周鹏,男,化学工程,userB026,123456,28,B
282024B027,杨龙,男,化学工程,userB027,123456,28,B
282024B028,严玲,女,应用化学,userB028,123456,28,B
282024B029,何超,男,药学,userB029,123456,28,B
282024B030,冯慧,女,材料化学,userB030,123456,28,B
282024B031,周华,男,环境科学,userB031,123456,28,B
282024B032,郑宁,男,应用化学,userB032,123456,28,B
282024B033,朱辉,男,化学工程,userB033,123456,28,B
282024B034,杨雪,女,应用化学,userB034,123456,28,B
282024B035,金蕾,女,环境科学,userB035,123456,28,B
282024B036,赵敏,女,应用化学,userB036,123456,28,B
282024B037,朱军,男,环境科学,userB037,123456,28,B
282024B038,陈雪,女,环境科学,userB038,123456,28,B
282024B039,沈艳,女,材料化学,userB039,123456,28,B
282024B040,姜娜,女,化学工程,userB040,123456,28,B
282024B041,华娜,女,化学工程,userB041,123456,28,B
282024B042,吕超,男,应用化学,userB042,123456,28,B
282024B043,金倩,女,化学工程,userB043,123456,28,B
282024B044,王勇,男,环境科学,userB044,123456,28,B
282024B045,孙洁,女,环境科学,userB045,123456,28,B
282024B046,陈婷,女,化学工程,userB046,123456,28,B
282024B047,许娜,女,材料化学,userB047,123456,28,B
282024B048,沈军,男,材料化学,userB048,123456,28,B
282024B049,严明,男,应用化学,userB049,123456,28,B
282024B050,卫芳,女,应用化学,userB050,123456,28,B
282024C001,吕燕,女,管理学,userC001,123456,28,C
282024C002,褚鹏,男,经济学,userC002,123456,28,C
282024C003,陶涛,男,会计学,userC003,123456,28,C
282024C004,施燕,女,金融学,userC004,123456,28,C
282024C005,钱鹏,男,管理学,userC005,123456,28,C
282024C006,秦超,男,管理学,userC006,123456,28,C
282024C007,曹芳,女,经济学,userC007,123456,28,C
282024C008,朱亮,男,管理学,userC008,123456,28,C
282024C009,孙龙,男,会计学,userC009,123456,28,C
282024C010,施莉,女,市场营销,userC010,123456,28,C
282024C011,王洁,女,金融学,userC011,123456,28,C
282024C012,朱飞,男,经济学,userC012,123456,28,C
282024C013,蒋莉,女,经济学,userC013,123456,28,C
282024C014,吕敏,女,管理学,userC014,123456,28,C
282024C015,许萍,女,会计学,userC015,123456,28,C
282024C016,尤涛,男,会计学,userC016,123456,28,C
282024C017,孔龙,男,市场营销,userC017,123456,28,C
282024C018,许倩,女,经济学,userC018,123456,28,C
282024C019,许艳,女,会计学,userC019,123456,28,C
282024C020,何慧,女,会计学,userC020,123456,28,C
282024C021,沈丽,女,经济学,userC021,123456,28,C
282024C022,尤静,女,金融学,userC022,123456,28,C
282024C023,许涛,男,金融学,userC023,123456,28,C
282024C024,钱明,男,会计学,userC024,123456,28,C
282024C025,周莉,女,市场营销,userC025,123456,28,C
282024C026,蒋琳,女,会计学,userC026,123456,28,C
282024C027,杨伟,男,经济学,userC027,123456,28,C
282024C028,华杰,男,市场营销,userC028,123456,28,C
282024C029,魏宁,男,金融学,userC029,123456,28,C
282024C030,王婷,女,会计学,userC030,123456,28,C
282024C031,何蕾,女,市场营销,userC031,123456,28,C
